CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,POP2010,Rural,UATYP10
49005000900,Utah,Cache County,1,3374.0,1301,0,0.0,0.0,0,1,0,0,0,1,26.1,45625.0,0,1,0,1,0,0,0,0,252.0,3324.0,252.0,149.0,1903.0,149.0,3324.0,98.52,1903.0,56.4,831.0,24.64,241.0,7.13,2915.0,86.4,18.0,0.53,69.0,2.05,20.0,0.59,32.0,0.94,270.0,8.0,373.0,11.06,43.0,3.29,138.0,10.61,252.0,7.48,149.0,4.41,64.0,1.89,29.0,0.85,228.0,6.76,1.0,0.02,7.0,0.21,1.0,0.03,2.0,0.05,14.0,0.41,21.0,0.63,4.0,0.3,11.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.0,842.0,244.0,2963.0,18.0,70.0,20.0,32.0,271.0,376.0,44.0,142.0,,,
49005001001,Utah,Cache County,1,3026.0,839,0,0.0,0.0,1,1,1,0,0,1,12.6,59853.0,1,1,1,1,1,0,0,0,2205.0,2992.0,2205.0,881.0,1137.0,881.0,2992.0,98.87,1137.0,37.58,1150.0,38.0,103.0,3.41,2197.0,72.6,41.0,1.35,91.0,2.99,15.0,0.5,23.0,0.76,626.0,20.67,800.0,26.44,38.0,4.5,93.0,11.05,2205.0,72.85,881.0,29.11,887.0,29.33,66.0,2.18,1605.0,53.04,36.0,1.2,65.0,2.15,12.0,0.41,14.0,0.47,471.0,15.57,590.0,19.49,23.0,2.76,66.0,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.0,1163.0,105.0,2221.0,41.0,91.0,15.0,23.0,635.0,814.0,41.0,101.0,,,
49005001002,Utah,Cache County,1,4560.0,1697,0,0.0,0.0,0,1,0,1,1,1,23.1,49840.0,0,1,0,1,0,0,0,1,444.0,3445.0,444.0,269.0,1946.0,269.0,3445.0,75.54,1946.0,42.67,1024.0,22.46,245.0,5.36,2632.0,57.72,35.0,0.77,101.0,2.21,26.0,0.58,47.0,1.03,604.0,13.24,760.0,16.67,100.0,5.92,273.0,16.09,444.0,9.73,269.0,5.89,153.0,3.35,13.0,0.29,339.0,7.43,2.0,0.05,7.0,0.16,2.0,0.03,12.0,0.27,82.0,1.79,100.0,2.19,7.0,0.43,33.0,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3015.0,1379.0,276.0,3400.0,51.0,175.0,28.0,64.0,842.0,1062.0,166.0,399.0,,,
49005001101,Utah,Cache County,1,5596.0,1878,0,0.0,0.0,0,0,0,0,0,0,6.8,77431.0,1,1,1,1,1,0,0,0,2112.0,4306.0,2112.0,431.0,956.0,431.0,4306.0,76.95,956.0,17.08,1398.0,24.98,543.0,9.71,4083.0,72.96,9.0,0.16,48.0,0.86,15.0,0.27,6.0,0.11,145.0,2.59,199.0,3.55,55.0,2.91,32.0,1.71,2112.0,37.75,431.0,7.71,699.0,12.49,260.0,4.65,2018.0,36.07,5.0,0.09,30.0,0.53,6.0,0.1,0.0,0.0,54.0,0.96,56.0,1.0,21.0,1.12,14.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.0,1829.0,586.0,5256.0,10.0,62.0,16.0,10.0,242.0,349.0,63.0,46.0,,,
49005001102,Utah,Cache County,1,4230.0,1343,0,0.0,0.0,0,0,0,0,0,0,8.0,92829.0,1,1,1,1,1,0,0,0,3967.0,4230.0,3967.0,733.0,839.0,733.0,4230.0,100.0,839.0,19.83,1355.0,32.03,550.0,13.0,3982.0,94.14,13.0,0.31,130.0,3.07,8.0,0.19,3.0,0.07,94.0,2.22,135.0,3.19,7.0,0.52,14.0,1.01,3967.0,93.79,733.0,17.32,1277.0,30.19,494.0,11.67,3732.0,88.23,13.0,0.31,128.0,3.03,8.0,0.19,3.0,0.07,83.0,1.97,125.0,2.95,5.0,0.4,13.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.0,1355.0,550.0,3982.0,13.0,130.0,8.0,3.0,94.0,135.0,11.0,16.0,,,
49005001201,Utah,Cache County,1,4955.0,1376,0,0.0,0.0,0,0,0,0,0,0,5.4,88287.0,1,1,1,1,1,0,0,0,3915.0,4833.0,3915.0,590.0,687.0,590.0,4833.0,97.53,687.0,13.87,1819.0,36.71,407.0,8.21,4654.0,93.93,7.0,0.14,27.0,0.55,9.0,0.18,20.0,0.4,115.0,2.33,157.0,3.16,10.0,0.72,36.0,2.65,3915.0,79.01,590.0,11.9,1425.0,28.76,330.0,6.67,3768.0,76.04,7.0,0.14,19.0,0.39,5.0,0.1,16.0,0.32,100.0,2.02,139.0,2.8,10.0,0.69,30.0,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.0,1887.0,409.0,4770.0,7.0,29.0,9.0,20.0,120.0,159.0,11.0,42.0,,,
49005001202,Utah,Cache County,1,5387.0,1409,0,0.0,0.0,0,0,0,0,0,0,3.2,87946.0,1,1,1,1,1,0,0,0,5378.0,5386.0,5378.0,1254.0,1256.0,1254.0,5386.0,99.98,1256.0,23.31,2356.0,43.73,229.0,4.25,4929.0,91.5,10.0,0.19,25.0,0.46,10.0,0.19,30.0,0.56,382.0,7.09,562.0,10.43,8.0,0.6,41.0,2.93,5378.0,99.84,1254.0,23.28,2356.0,43.73,227.0,4.22,4921.0,91.35,10.0,0.19,25.0,0.46,10.0,0.19,30.0,0.56,382.0,7.09,562.0,10.42,8.0,0.6,41.0,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.0,2356.0,230.0,4930.0,10.0,25.0,10.0,30.0,382.0,562.0,9.0,48.0,,,
49005001300,Utah,Cache County,0,6117.0,1721,0,41.0,0.67,0,0,0,0,0,0,4.9,86897.0,0,0,0,0,0,0,0,0,,,,,,,6117.0,100.0,912.0,14.91,2387.0,39.02,543.0,8.88,5892.0,96.32,20.0,0.33,14.0,0.23,10.0,0.16,14.0,0.23,167.0,2.73,181.0,2.96,12.0,0.69,47.0,2.75,6117.0,100.0,912.0,14.91,2387.0,39.02,543.0,8.88,5892.0,96.32,20.0,0.33,14.0,0.23,10.0,0.16,14.0,0.23,167.0,2.73,181.0,2.96,12.0,0.69,47.0,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.0,2387.0,543.0,5892.0,20.0,14.0,10.0,14.0,167.0,181.0,12.0,50.0,,,
49005001401,Utah,Cache County,1,4096.0,1107,0,0.0,0.0,0,0,0,0,0,0,8.5,62366.0,0,1,0,1,0,0,0,0,252.0,2917.0,252.0,89.0,991.0,89.0,2917.0,71.21,991.0,24.19,1204.0,29.39,139.0,3.39,2545.0,62.12,8.0,0.2,15.0,0.36,28.0,0.67,8.0,0.2,313.0,7.65,439.0,10.71,6.0,0.51,27.0,2.48,252.0,6.15,89.0,2.16,95.0,2.31,15.0,0.36,233.0,5.68,0.0,0.01,1.0,0.03,0.0,0.01,0.0,0.0,17.0,0.41,17.0,0.41,0.0,0.04,2.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.0,1626.0,219.0,3600.0,10.0,25.0,36.0,14.0,411.0,583.0,7.0,42.0,,,
49005001402,Utah,Cache County,1,3665.0,1048,0,0.0,0.0,0,0,0,0,0,0,14.2,67277.0,1,1,1,1,1,0,0,0,3293.0,3665.0,3293.0,1056.0,1198.0,1056.0,3665.0,100.0,1198.0,32.7,1416.0,38.64,259.0,7.07,3079.0,84.01,14.0,0.38,9.0,0.25,26.0,0.71,26.0,0.71,511.0,13.94,734.0,20.03,0.0,0.0,81.0,7.71,3293.0,89.85,1056.0,28.8,1290.0,35.19,220.0,6.0,2737.0,74.67,13.0,0.36,7.0,0.18,23.0,0.64,26.0,0.71,487.0,13.29,680.0,18.55,0.0,0.0,72.0,6.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.0,1416.0,259.0,3079.0,14.0,9.0,26.0,26.0,511.0,734.0,0.0,83.0,,,
49005001500,Utah,Cache County,0,2038.0,604,0,3.0,0.15,0,0,0,0,0,0,4.7,86806.0,0,0,0,0,0,0,0,0,,,,,,,2038.0,100.0,402.0,19.71,677.0,33.22,213.0,10.45,1978.0,97.06,4.0,0.2,6.0,0.29,8.0,0.39,1.0,0.05,41.0,2.01,63.0,3.09,3.0,0.51,13.0,2.12,2038.0,100.0,402.0,19.71,677.0,33.22,213.0,10.45,1978.0,97.06,4.0,0.2,6.0,0.29,8.0,0.39,1.0,0.05,41.0,2.01,63.0,3.09,3.0,0.51,13.0,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0,677.0,213.0,1978.0,4.0,6.0,8.0,1.0,41.0,63.0,3.0,13.0,,,
49005980100,Utah,Cache County,0,105.0,34,0,0.0,0.0,0,0,0,0,0,0,0.0,65893.0,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,105.0,100.0,0.0,0.0,42.0,40.0,6.0,5.71,105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,0.0,0.0,3.0,8.2,105.0,100.0,0.0,0.0,42.0,40.0,6.0,5.71,105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,0.0,0.0,3.0,8.2,11.0,10.19,0.0,0.0,2.0,1.9,0.0,0.29,11.0,10.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,42.0,6.0,105.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,,,
49007000100,Utah,Carbon County,0,3809.0,1286,0,51.0,1.34,0,0,0,0,0,0,13.8,76331.0,0,0,0,0,0,0,0,0,,,,,,,3631.0,95.32,1350.0,35.43,1115.0,29.27,389.0,10.21,3380.0,88.73,15.0,0.4,20.0,0.52,2.0,0.06,33.0,0.85,181.0,4.76,347.0,9.12,54.0,4.23,108.0,8.36,2689.0,70.58,1006.0,26.41,824.0,21.62,316.0,8.3,2516.0,66.05,11.0,0.29,9.0,0.23,1.0,0.03,24.0,0.64,127.0,3.34,247.0,6.5,30.0,2.32,81.0,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.0,1162.0,412.0,3547.0,17.0,22.0,3.0,33.0,187.0,363.0,58.0,113.0,,,
49007000200,Utah,Carbon County,0,4469.0,1743,0,99.0,2.22,0,0,0,0,0,0,9.3,65243.0,0,0,0,0,0,0,0,0,,,,,,,3617.0,80.94,1033.0,23.11,912.0,20.41,602.0,13.48,3347.0,74.9,8.0,0.17,11.0,0.26,4.0,0.08,37.0,0.84,210.0,4.69,390.0,8.72,30.0,1.72,72.0,4.14,2422.0,54.19,565.0,12.63,632.0,14.13,367.0,8.21,2252.0,50.39,4.0,0.08,5.0,0.11,2.0,0.04,24.0,0.53,135.0,3.03,232.0,5.2,0.0,0.02,46.0,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.0,1070.0,748.0,4129.0,11.0,18.0,5.0,55.0,251.0,512.0,57.0,86.0,,,
49007000300,Utah,Carbon County,1,4461.0,1667,0,372.0,8.34,0,1,0,0,0,1,31.2,43109.0,0,1,0,1,0,0,0,0,200.0,2930.0,200.0,55.0,1247.0,55.0,2930.0,65.67,1247.0,27.95,679.0,15.21,388.0,8.69,2586.0,57.96,24.0,0.53,47.0,1.06,4.0,0.09,40.0,0.89,229.0,5.14,498.0,11.16,85.0,5.1,325.0,19.51,200.0,4.49,55.0,1.24,39.0,0.87,26.0,0.57,180.0,4.03,3.0,0.07,3.0,0.07,0.0,0.0,2.0,0.03,13.0,0.29,16.0,0.35,4.0,0.27,19.0,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.0,1163.0,578.0,3999.0,36.0,53.0,4.0,60.0,309.0,746.0,214.0,513.0,,,
49007000500,Utah,Carbon County,1,4248.0,1618,0,2.0,0.05,0,0,0,0,0,0,9.5,69167.0,1,1,1,1,1,0,0,0,3663.0,4227.0,3663.0,955.0,996.0,955.0,4227.0,99.52,996.0,23.45,1127.0,26.52,539.0,12.69,3984.0,93.79,12.0,0.28,10.0,0.24,9.0,0.21,49.0,1.15,163.0,3.85,426.0,10.02,56.0,3.44,142.0,8.77,3663.0,86.24,955.0,22.49,949.0,22.35,500.0,11.78,3450.0,81.22,11.0,0.26,9.0,0.21,6.0,0.13,46.0,1.08,142.0,3.34,388.0,9.15,51.0,3.15,126.0,7.79,76.0,1.8,6.0,0.13,28.0,0.65,11.0,0.26,71.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.14,6.0,0.14,1.0,0.05,3.0,0.16,19.0,0.44,1.0,0.03,5.0,0.11,2.0,0.06,18.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,4.0,0.09,0.0,0.0,1.0,0.04,886.0,1128.0,555.0,4004.0,12.0,10.0,9.0,49.0,164.0,428.0,55.0,141.0,,,
49007000600,Utah,Carbon County,0,4416.0,1664,0,20.0,0.45,1,1,1,1,0,1,14.7,57214.0,1,1,1,0,0,1,1,1,1694.0,1694.0,1188.0,923.0,923.0,648.0,4416.0,100.0,1698.0,38.44,1199.0,27.15,610.0,13.81,4078.0,92.35,17.0,0.38,22.0,0.5,2.0,0.05,55.0,1.25,242.0,5.48,610.0,13.81,37.0,2.21,179.0,10.79,4391.0,99.44,1688.0,38.22,1189.0,26.93,608.0,13.76,4056.0,91.86,17.0,0.38,22.0,0.5,2.0,0.05,54.0,1.21,241.0,5.45,605.0,13.69,37.0,2.21,179.0,10.73,1694.0,38.36,923.0,20.9,410.0,9.28,287.0,6.51,1536.0,34.78,10.0,0.23,2.0,0.05,0.0,0.0,14.0,0.32,132.0,2.99,327.0,7.4,5.0,0.31,75.0,4.52,1188.0,26.89,648.0,14.68,303.0,6.86,200.0,4.54,1074.0,24.31,10.0,0.23,0.0,0.01,0.0,0.0,10.0,0.23,93.0,2.12,194.0,4.4,4.0,0.0,51.0,3.05,1528.0,1199.0,610.0,4078.0,17.0,22.0,2.0,55.0,242.0,610.0,42.0,181.0,,,
49009960100,Utah,Daggett County,0,1059.0,426,0,63.0,5.95,0,0,0,0,0,0,4.7,96333.0,1,1,1,0,0,1,1,1,1059.0,1059.0,1059.0,163.0,163.0,163.0,1059.0,100.0,163.0,15.38,243.0,22.95,201.0,18.98,1016.0,95.94,4.0,0.38,4.0,0.38,1.0,0.09,8.0,0.76,26.0,2.46,33.0,3.12,21.0,4.83,0.0,0.0,1059.0,100.0,163.0,15.38,243.0,22.95,201.0,18.98,1016.0,95.94,4.0,0.38,4.0,0.38,1.0,0.09,8.0,0.76,26.0,2.46,33.0,3.12,21.0,4.83,0.0,0.0,1059.0,100.0,163.0,15.38,243.0,22.95,201.0,18.98,1016.0,95.94,4.0,0.38,4.0,0.38,1.0,0.09,8.0,0.76,26.0,2.46,33.0,3.12,21.0,4.83,0.0,0.0,1059.0,100.0,163.0,15.38,243.0,22.95,201.0,18.98,1016.0,95.94,4.0,0.38,4.0,0.38,1.0,0.09,8.0,0.76,26.0,2.46,33.0,3.12,21.0,5.0,0.0,0.0,76.0,243.0,201.0,1016.0,4.0,4.0,1.0,8.0,26.0,33.0,7.0,0.0,,,
49011125102,Utah,Davis County,0,4143.0,1254,0,0.0,0.0,0,0,0,0,0,0,4.8,103598.0,0,0,0,0,0,0,0,0,,,,,,,4143.0,100.0,496.0,11.97,1251.0,30.2,504.0,12.17,3877.0,93.58,42.0,1.01,70.0,1.69,13.0,0.31,6.0,0.14,135.0,3.26,170.0,4.1,0.0,0.0,55.0,4.39,4051.0,97.79,479.0,11.56,1216.0,29.36,501.0,12.09,3797.0,91.64,42.0,1.01,70.0,1.68,13.0,0.31,6.0,0.14,124.0,3.0,159.0,3.84,0.0,0.0,54.0,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.0,1251.0,504.0,3877.0,42.0,70.0,13.0,6.0,135.0,170.0,0.0,56.0,,,
49011125103,Utah,Davis County,1,4293.0,1255,0,0.0,0.0,0,0,0,0,0,0,7.6,85553.0,1,1,1,1,1,0,0,0,2517.0,3590.0,2517.0,429.0,669.0,429.0,3590.0,83.62,669.0,15.58,1322.0,30.8,224.0,5.22,3359.0,78.24,28.0,0.66,22.0,0.51,9.0,0.2,8.0,0.18,164.0,3.83,290.0,6.75,10.0,0.76,60.0,4.74,2517.0,58.64,429.0,10.0,946.0,22.03,185.0,4.3,2403.0,55.99,12.0,0.28,17.0,0.4,5.0,0.11,5.0,0.12,75.0,1.74,114.0,2.66,9.0,0.72,41.0,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.0,1599.0,247.0,3936.0,34.0,51.0,10.0,10.0,252.0,429.0,12.0,100.0,,,
49011125104,Utah,Davis County,1,5788.0,1596,0,221.0,3.82,0,0,0,0,0,0,2.3,113403.0,1,1,1,1,1,0,0,0,5096.0,5788.0,5096.0,564.0,634.0,564.0,5788.0,100.0,634.0,10.96,1956.0,33.79,300.0,5.18,5383.0,93.0,59.0,1.02,86.0,1.49,23.0,0.4,34.0,0.59,203.0,3.51,275.0,4.75,0.0,0.0,8.0,0.53,5096.0,88.05,564.0,9.74,1733.0,29.94,264.0,4.57,4753.0,82.12,49.0,0.84,61.0,1.05,23.0,0.4,33.0,0.57,178.0,3.07,249.0,4.31,0.0,0.0,7.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.0,1956.0,300.0,5383.0,59.0,86.0,23.0,34.0,203.0,275.0,0.0,9.0,,,
49011125200,Utah,Davis County,1,3319.0,886,0,488.0,14.7,1,1,1,0,0,1,8.6,50948.0,1,1,1,1,1,0,0,0,2541.0,3319.0,2541.0,1075.0,1392.0,1075.0,3319.0,100.0,1392.0,41.94,1143.0,34.44,6.0,0.18,2752.0,82.92,216.0,6.51,82.0,2.47,4.0,0.12,8.0,0.24,257.0,7.74,380.0,11.45,6.0,0.72,0.0,0.0,2541.0,76.55,1075.0,32.39,846.0,25.48,1.0,0.04,2103.0,63.36,178.0,5.37,58.0,1.75,4.0,0.11,7.0,0.21,191.0,5.75,292.0,8.8,5.0,0.58,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.0,1143.0,6.0,2752.0,216.0,82.0,4.0,8.0,257.0,380.0,6.0,0.0,,,
49011125301,Utah,Davis County,1,5108.0,1730,0,0.0,0.0,0,0,0,0,0,0,11.1,65259.0,1,1,1,1,1,0,0,0,561.0,2730.0,561.0,225.0,1188.0,225.0,2730.0,53.45,1188.0,23.25,863.0,16.9,336.0,6.58,2237.0,43.79,38.0,0.75,75.0,1.47,13.0,0.25,15.0,0.29,352.0,6.88,414.0,8.11,24.0,1.38,88.0,5.11,561.0,10.98,225.0,4.41,180.0,3.52,79.0,1.54,485.0,9.49,4.0,0.07,9.0,0.18,0.0,0.0,2.0,0.03,62.0,1.21,90.0,1.76,2.0,0.14,18.0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973.0,1625.0,627.0,4254.0,74.0,122.0,15.0,35.0,608.0,785.0,79.0,160.0,,,
49011125303,Utah,Davis County,1,10657.0,2948,0,6.0,0.06,0,0,0,0,0,0,1.5,86892.0,1,1,1,1,1,0,0,0,3202.0,8138.0,3202.0,428.0,1145.0,428.0,8138.0,76.37,1145.0,10.75,3299.0,30.96,339.0,3.18,7481.0,70.19,90.0,0.84,122.0,1.14,24.0,0.23,32.0,0.3,390.0,3.66,652.0,6.12,44.0,1.49,99.0,3.37,3202.0,30.04,428.0,4.01,1176.0,11.03,191.0,1.79,2971.0,27.88,23.0,0.22,51.0,0.48,7.0,0.07,18.0,0.17,131.0,1.23,196.0,1.84,13.0,0.43,40.0,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.0,4328.0,406.0,9640.0,144.0,197.0,33.0,44.0,599.0,1009.0,70.0,145.0,,,
49011125304,Utah,Davis County,1,4901.0,1486,0,0.0,0.0,0,0,0,0,0,0,3.1,71969.0,0,1,0,1,0,0,0,0,,4300.0,,,1293.0,,4300.0,87.73,1293.0,26.38,1484.0,30.27,251.0,5.13,3703.0,75.55,51.0,1.04,98.0,2.0,4.0,0.07,21.0,0.43,424.0,8.64,518.0,10.57,20.0,1.35,74.0,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.0,1689.0,345.0,4242.0,56.0,108.0,4.0,25.0,466.0,580.0,32.0,95.0,,,
49011125305,Utah,Davis County,1,6152.0,1889,0,0.0,0.0,0,0,0,0,0,0,5.4,90809.0,0,1,0,1,0,0,0,0,322.0,5210.0,322.0,58.0,838.0,58.0,5210.0,84.69,838.0,13.63,1794.0,29.17,291.0,4.74,4586.0,74.55,74.0,1.2,145.0,2.36,36.0,0.58,32.0,0.53,337.0,5.48,614.0,9.97,11.0,0.57,92.0,4.88,322.0,5.23,58.0,0.95,98.0,1.59,19.0,0.31,291.0,4.73,5.0,0.08,6.0,0.1,0.0,0.0,2.0,0.03,19.0,0.3,34.0,0.55,2.0,0.08,6.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.0,2059.0,356.0,5427.0,90.0,167.0,39.0,34.0,395.0,715.0,10.0,113.0,,,
49011125401,Utah,Davis County,1,11309.0,3115,0,0.0,0.0,0,0,0,0,0,0,3.0,94369.0,1,1,1,1,1,0,0,0,6729.0,9965.0,6729.0,696.0,1151.0,696.0,9965.0,88.12,1151.0,10.18,3860.0,34.13,552.0,4.88,9234.0,81.65,71.0,0.63,174.0,1.54,29.0,0.25,39.0,0.35,418.0,3.7,590.0,5.21,30.0,0.96,77.0,2.48,6729.0,59.5,696.0,6.15,2641.0,23.36,373.0,3.29,6205.0,54.87,61.0,0.54,120.0,1.07,11.0,0.1,32.0,0.28,298.0,2.64,403.0,3.56,17.0,0.54,53.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.0,4306.0,653.0,10511.0,79.0,191.0,33.0,41.0,454.0,647.0,45.0,104.0,,,
49011125403,Utah,Davis County,1,11439.0,3022,0,93.0,0.81,0,0,0,0,0,0,3.1,93775.0,1,1,1,1,1,0,0,0,3453.0,8777.0,3453.0,728.0,1624.0,728.0,8777.0,76.73,1624.0,14.19,3690.0,32.26,392.0,3.43,8120.0,70.98,64.0,0.56,163.0,1.42,36.0,0.32,35.0,0.3,360.0,3.14,552.0,4.83,9.0,0.29,88.0,2.93,3453.0,30.19,728.0,6.36,1395.0,12.2,154.0,1.34,3211.0,28.07,40.0,0.35,49.0,0.43,6.0,0.05,17.0,0.15,131.0,1.14,205.0,1.79,5.0,0.18,36.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2445.0,4808.0,533.0,10569.0,97.0,192.0,46.0,47.0,488.0,725.0,13.0,142.0,,,
49011125405,Utah,Davis County,1,9412.0,2414,0,28.0,0.3,0,0,0,0,1,0,6.5,87813.0,1,1,1,1,1,0,0,1,3988.0,9029.0,3988.0,1300.0,2598.0,1300.0,9029.0,95.93,2598.0,27.61,4078.0,43.32,209.0,2.22,7807.0,82.95,224.0,2.38,206.0,2.19,46.0,0.49,56.0,0.6,690.0,7.33,1026.0,10.9,194.0,8.04,247.0,10.25,3988.0,42.37,1300.0,13.82,1779.0,18.9,84.0,0.89,3646.0,38.74,59.0,0.62,63.0,0.67,10.0,0.11,23.0,0.25,187.0,1.99,301.0,3.2,106.0,4.4,109.0,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3382.0,4241.0,214.0,8090.0,240.0,220.0,49.0,61.0,752.0,1095.0,223.0,282.0,,,
